body,title,url 
"

Cuerpo de Bomberos de Mato Grosso
 
Pedro Ribas Alves es el sargento de los bomberos de Mato Grosso que se acercó a un armadillo para darle agua.

La imagen de un sargento de bomberos brasileño que ofrece agua a un armadillo ilustra una de las consecuencias de los incendios en la Amazonía: la devastación para la fauna.

El hombre es Pedro Ribas Alves, quien trabaja en el área de especialización de incendios forestales de Mato Grosso, uno de los estados de Brasil afectados por los fuegos que han generado una emergencia en Sudamérica.

El número récord de incendios que afectan a Brasil y también arrasan otras zonas de Sudamérica

3 mapas que muestran la dimensión de los incendios en el Amazonas

Por qué se ha acelerado la deforestación del Amazonas con la llegada de Bolsonaro a la presidencia de Brasil

El pasado sábado se encontró con el armadillo cuando realizaba un recorrido en un vehículo como parte de sus trabajos de recopilación de información para la lucha contra los incendios, explicó Ribas Alves a BBC Brasil.

""Íbamos lentamente por la zona afectada y decidí parar. Ya había visto a alguien dándole agua a un armadillo con una garrafa térmica en YouTube. Tomé al armadillo, que no ofrecía resistencia, y le di agua"", recuerda Ribas Alves.

""Cuando percibió el agua, quiso tomar y chupar de la boquilla, pero no tenía fuerzas. Así que pedí un vaso a un colega y le di agua"", añade.

Cuerpo de Bomberos de Mato Grosso
 
El armadillo pudo beber agua más fácilmente con ayuda de un vaso de plástico.

Su compañero fue quien registró el momento que se ha compartido cientos de veces en redes sociales.

""Cuando me vio ayudando al armadillo, rápido comenzó a tomar las fotos"", dice el sargento de bomberos.

Por una falla eléctrica

El trabajo de Ribas Alves es inspeccionar áreas dañadas por incendios y buscar el origen del fuego para reportar los datos a la Estación de Policía Ambiental.

""También estudio la presencia de animales en la región a fin de mostrar la degradación del medio ambiente y cómo afecta a la fauna de la región"", explica.

El Brasil ""invisible"" que lleva años sufriendo cielos oscuros y lluvia negra

El sábado, cuando encontró al armadillo, trabajaba en Nova Mutum (a 269 kilómetros de Cuiabá), un lugar arrasado por un incendio que azotó 772 hectáreas.

""El incendio fue causado por problemas en la red eléctrica. Una empresa fue a realizar tareas de mantenimiento, encendió la energía, pero un corto inició el fuego"", explica.

Con los incendios aún activos, es pronto para valorar la magnitud de afectaciones a la fauna y flora en la Amazonía, una de las regiones con mayor biodiversidad del mundo.

Cómo la selva amazónica se volvió más inflamable pese a ser uno de los lugares más húmedos del mundo

Se sabe que es hábitat de 2.5 millones de especies de insectos, 2 mil 500 especies de peces, más de mil 500 de aves, 550 de reptiles y 500 de mamíferos, según la Organización del Tratado de Cooperación Amazónica.

Pero continuamente se descubren nuevas especies animales, además de que el bioma amazónico contiene unas 30 mil especies de plantas.

""Te dan ganas de llorar""

Cada año se registran muchos incendios forestales en Brasil que terminan dañando enormemente a la rica fauna y flora del país sudamericano.

""Es muy triste ver el bosque completamente aniquilado"", dice el biólogo Izar Aximoff a BBC Brasil.

Izar Aximoff
 
Aximoff ha encontrado muchos ejemplares de animales calcinados en los incendios forestales.

""Ese paisaje colorido, con flores, sonidos de animales, pájaros cantando, animales en movimiento y el olor a bosque, se transforma en silencio, animales carbonizados, olor a carne quemada, desolación. Todo está negro y uno se llena de todo ese residuo de carbón"", describe de lo que ha sido testigo en el pasado.

En fotos: los graves incendios que arrasan Brasil y otros países de América del Sur

Aximoff ha estudiado la restauración de bosques en Río de Janeiro después de que se incendiaron.

""He visto una boa constrictor quemada, un perezoso carbonizado, una bromelia quemada. Te dan ganas de llorar. La pérdida es invaluable"", explica Aximoff, quien es biólogo especialista en el tema en áreas del bosque atlántico.

Reuters
 
Aximoff dice que la prevención a la larga es menos costosa que los recursos necesarios para combatir incendios.

Después de la destrucción, surgen nuevos desafíos en la reforestación.

""Las especies en peligro de extinción nunca regresan. Con cada incendio, se pierde la diversidad"", explica.

""Y muchas áreas de la mata atlántica, por ejemplo, no pueden regenerarse solas. Necesita un refuerzo. Tenemos las mejores cabezas del mundo en el área de reforestación, pero la demanda es demasiado grande"", se lamenta.

La falta de recursos dificulta una planificación más efectiva para prevenir nuevos incendios.

""La prevención es mucho más barata. Pero tampoco hay planificación debido a la falta de datos. Los gastos después de los incendios son mucho más altos. Usan aviones, equipos, sin mencionar el riesgo de muerte al que están expuestos estos profesionales"".

Recuerda que puedes recibir notificaciones de BBC News Mundo. Descarga la última versión de nuestra app y actívalas para no perderte nuestro mejor contenido.
",Animales sufren los estragos de los incendios en la Amazonía,https://www.eluniversal.com.mx/mundo/animales-sufren-los-estragos-de-los-incendios-en-la-amazonia
"Jennifer Lopez deslumbró durante el estreno de la película Hustlers en Beverly Hills. La protagonista acaparó los reflectores ataviada en un vestido de cuero guinda de definió su cintura. 
La prenda tenía mangas largas y cuello alto, con cintas entrecruzadas que delinearon su silueta. Combinó con una boina a juego y zapatillas doradas brillantes de tacón alto.
Jennifer Lopez se lució en el hotel Four Seasons de Los Ángeles con un maquillaje dominado por tonos dorados, marrón y gloss en los labios. Dejó lacia su cabellera rubia y agregó múltiples pulseras y argollas a su look, incluido su enorme anillo de compromiso. 

Foto: Grosby Group 
Recomendamos 






Demi Rose presume mini bikini durante sesión fotográfica en Bali


La modelo Demi Rose sabe cómo combinar unas envidiables vacaciones con trabajo y negocios 



Su coprotagonista Cardi B también irradió glamour ataviada en un vestido amarillo ajustado, con estampado de círculos multicolores, lentes de sol y zapatos de tacón altos. También se unieron Lili Reinhart, Keke Palmer, Constance Wu y la directora Lorene Scafaria. 



 

 
 


 


Ver esta publicación en Instagram

 


 
 
 


 
 


 
 
 



 
 

Una publicación compartida de Jennifer Lopez (@jlo) el 25 Ago, 2019 a las 9:16 PDT



Hustlers se estrenará el 13 de septiembre en los cines de Estados Unidos. Es una comedia que narra la historia de un grupo de strippers que se unen para vengarse de sus clientes adinerados de Wall Street. 
Jennifer Lopez entrenó durante más de un año para poder interpretar a su personaje Ramona. Aunque ya dominaba pasos de baile, confesó que bailar pole dance requiere fuerza y resistencia a su máximo nivel. 
La Diva del Bronx fue vista durante el fin de semana en calles de Los Ángeles. Para una velada romántica con su prometido Alex Rodríguez, mostró sus abdominales al vestir un top corto y mallas rasgadas. 
No es casual que la cantante fuera nombrada Ícono de la Moda en la ceremonia de los Premios CFDA, que reconocen a lo mejor en la industria de la moda.
Jennifer Lopez pasa por uno de los mejores momentos de su carrera a los 50 años. Acaba de terminar su gira musical It’s My Party e inicia la promoción de Hustlers. Mira sus mejores vestidos en nuestra galería.
Lee 






Emily Ratajkowski arrasa con sesión en traje de baño amarillo 


La modelo Emily Ratajkowski promocionó los nuevos diseños de su línea Inamorata 



de
",,https://www.viveusa.mx/showbiz/jennifer-lopez-impacta-con-vestido-de-cuero-en-estreno-de-hustlers
"
Ciudad Juárez.- Sujetos armados irrumpieron en una fiesta y dispararon en más de 100 ocasiones con armas de grueso calibre en contra de los presentes privando de la vida a tres niñas y a un adulto.
Los hechos ocurrieron la noche del domingo en una granja de la colonia Riberas del Bravo, en las calles Puente Yáñez y Niagra, donde la familia Gordillo celebraba un pequeño convivio cuando fueron interrumpidos por un grupo de al menos cinco sujetos armados que dispararon a quemarropa.
La Fiscalía General del Estado informó que entre las víctimas se encuentra Lindsay Sánchez Gordillo, de 14 años de edad, quien perdió la vida en el lugar de los hechos, así como sus hermanas Sherlyn y Arleth de 13 y 4 años, respectivamente, mismas que fallecieron mientras eran trasladadas a un hospital de la ciudad.
La autoridad notificó que las heridas de las víctimas correspondían a armas de grueso calibre tipo AK 47 y .223.
Asimismo, en la escena fue localizado sin vida Rafael Gordillo González, de 25 años de edad, tío de las menores asesinadas en el hecho.
Hasta el momento, la autoridad investigadora no tiene información sobre los motivos de la agresión, pero lamentó que entre las víctimas se encontraran menores de edad.
En la escena del crimen fueron asegurados 114 casquillos en total, de los cuales eran 60 casquillos percutidos calibre .223 de R-15, 26 de AK 47 o “cuerno de chivo”, 18 de .308, un rifle exclusivo del Ejército, 3 casquillos de 12 milímetros y 7 de 9 milímetros.
Las menores que perdieron la vida en este hecho regresarían hoy a la secundaria, dos de ellas, y a preescolar la más pequeña.
afcl
",Sujetos armados irrumpen en fiesta y matan a tres niñas en Ciudad Juárez,http://www.eluniversal.com.mx/estados/sujetos-armados-irrumpen-en-fiesta-y-matan-tres-ninas-en-ciudad-juarez
"
Organizaciones de la sociedad civil alistan una marcha para el próximo 1 de septiembre, desde la columna del Ángel de la Independencia hasta el Zócalo capitalino, en contra del ‘presidencialismo autoritario’ del presidente Andrés Manuel López Obrador.
En la sede del PRD, de la colonia Roma, organizaciones que agrupa la iniciativa Futuro 21 advirtieron que López Obrador, y quienes trabajan en su administración, no han respetado el Estado de Derecho; por ello convocarán a la marcha el mismo día que él rinda su primer informe de gobierno ante el Congreso de la Unión.
Alejandra Morán, de Chalecos México; Luis Antonio García, de Observatorio Ciudadano; Maribel Fernández, de la Canacintra; Alejandra López, de Cambiemos México; Walter de la Cruz de México Convoca; Víctor Contreras, de Voces de Contrapeso; y Ciro Mayén, de Futuro 21, coincidieron en que es necesario manifestarse y tomar las calles.
“La marcha es un esfuerzo de unidad ante la emergencia que se vive en México y hará un llamado sobre seis ejes principales: Respeto a la Ley, Sí a Texcoco, Seguridad, Servicios de Salud de Calidad, Educación y Empleo”, señaló Alejandra Morán.
La marcha, anunciaron, se replicará en más de 30 ciudades del país, en el mismo horario; y esperan que se unan más organizaciones sociales que coincidan con las demandas en contra del actual gobierno, con el fin de ‘fortalecer un movimiento ciudadano, independiente de filias partidistas’.
“Tenemos una economía parada, con cero por ciento de crecimiento y con el peligro de entrar en una recesión ante la caída del Producto Interno Bruto (PIB), que repercute en menores empleos e ingresos para la mayoría de los mexicanos”, expresó Ciro Mayén.
lsm
","Anuncian marcha contra ""presidencialismo autoritario"" de AMLO para el domingo",http://www.eluniversal.com.mx/nacion/anuncian-marcha-contra-presidencialismo-autoritario-de-amlo-para-el-domingo
"Durante el regreso a clases, miles de padres de familia publican fotografías de sus hijos en redes sociales, donde sus pequeños usan el uniforme escolar. 
Los padres publican estas fotografías con orgullo porque sus hijos inician un nuevo ciclo escolar, pero la acción involucra un riesgo potencial. 
El Departamento de Justicia de Estados Unidos admite que no hay un impedimento legal para publicar fotografías de los hijos, pero pide no subir imágenes donde usan el uniforme escolar. ¿Por qué? 
El uniforme escolar tiene información específica sobre el paradero de los niños, que puede ser usada por delincuentes. A menudo tiene el nombre de la escuela, la zona escolar y en algunos casos hasta la dirección. 
Recomendamos 






Tips para lograr hábitos saludables en tu hora de comida


Comer en un ambiente libre de distracciones, limpio y ordenado mejora la alimentación y salud general, dicen los especialistas 



Algunos padres también bordan el nombre sus hijos en el suéter. En comunidades pequeñas, la misma tela del uniforme indican dónde estudia el menor. 
eSafety parents and carers, del gobierno australiano, agrega: “Evite agregar comentarios a las fotos que identifiquen ubicaciones, por ejemplo, las direcciones de las calles, el nombre de la escuela de su hijo o incluso identificar las características enfrente de su hogar. Asegúrese de que los horarios de las actividades de los niños no se compartan en línea”. Nunca compartas credenciales escolares. 
Los riesgos
La información personal recopilada en línea puede ser usada para estafas, fraudes, extorsiones, contactos no deseados, robo de identidad, acoso cibernético e incluso puede escalar a delitos graves como el secuestro. 
¿Cómo compartir fotos de manera segura?

No subas fotografías que denoten información personal. 
Sólo comparte las fotos con personas que realmente conozcas y confíes. Ajusta la privacidad. 
Si en la foto aparecen otros niños, consulta con sus padres antes de subirla. 
Toma en cuenta que las fotos tendrán un impacto en la reputación digital de tu hijo. Pregúntale su opinión antes de subirla. Si no está de acuerdo, quizá hay algo que le avergüenza. 
No publiques fotos en sitios públicos de ningún tipo. 
Verifica que no se comparta la ubicación de la escuela; desactiva el GPS. 
Revisa si la red social que usas se apropia del contenido que subes.

Lee 






Uso frecuente de redes sociales aumenta angustia en menores


Advierten que la mitad de las enfermedades mentales comienzan a manifestarse antes de los 14 años 



",,https://www.viveusa.mx/bienestar/no-subir-fotos-de-tus-hijos-con-el-uniforme-y-otras-medidas-de-seguridad
"La iglesia católica en San Luis Potosí consideró necesario que se elimine los compadrazgos y el pago de compromisos políticos que se generan en las campañas cuando se asume la responsabilidad del mandato, particularmente en el tema de la seguridad, ya que quien ocupa esa posición debe tener la capacidad para enfrentar este problema como el caso de los feminicidios, aseveró el arzobispo Jesús Carlos Cabrero Romero.
Al término de su homilía en la catedral metropolitana, el jefe de la iglesia católica, lamentó los feminicidios que se han suscitado recientemente en San Luis Potosí, y comentó que estos eventos vulneran a la sociedad pero sobre todos a las familias, ya que aquellas mujeres que son madres, dejen sin el acompañamiento a sus hijos.
De igual manera el arzobispo llamó a los hombres que son padres de familia a ser ejemplo en el respeto y en el cuidado de sus esposas para que se mantenga el diálogo y se reconozca a la mujer como un eje fundamental con capacidades y aptitudes que les deben ser reconocidas junto a su valor de vida como persona.
Agregó que más allá del daño que se pueda generar hacia los edificios a causa de las manifestaciones, se debe ponderar la vida y en ese sentido estimó necesario que esta condición sea interiorizada en las familias para que exista el respeto y el reconocimiento hacia la mujer.



Artículo


Se manifiestan feministas por recientes feminicidios


Metrópoli


La concentración de manifestantes se presentó frente a los edificios de la Fiscalía y el Poder Legislativo. 










Artículo


Dos feminicidios en SLP en las últimas 24 horas


Seguridad


Ambos casos se registraron en la capital potosina 







[email protected]
dllo
",Iglesia pide que se eliminen compadrazgos políticos,http://sanluis.eluniversal.com.mx/sociedad/25-08-2019/iglesia-pide-que-se-eliminen-compadrazgos-politicos
"
Los más de siete mil microbuseros que existen en la Ciudad de México, anunciaron que el próximo martes realizarán una megamarcha, debido a la “cerrazón” del Gobierno capitalino que insiste en no escuchar sus demandas.
Los inconformes solicitan un incremento al costo del pasaje en por lo menos 13.20 pesos, quedarse en la modalidad hombre-camión y no obligarlos a convertirse en empresa, “porque no queremos ser una carga para las finanzas públicas, como lo es el Metrobús que está en quiebra”, denunciaron.
En conferencia, realizada afuera de las oficinas de la jefa de Gobierno, Claudia Sheinbaum, los trabajadores del volante, agrupados en la organización Fuerza Amplia de Transportistas, informaron que esta movilización partirá de diferentes puntos, como son: Insurgentes, Calzada de Tlalpan, Constituyentes y Calzada Ignacio Zaragoza; es decir, por los cuatro puntos cardinales.
Ante ello, Nicolás Vázquez Figueroa, vocero de la agrupación, ofreció disculpas a los capitalinos, “por todos los problemas que les vamos a generar. Pero deben saber que esto es culpa del Gobierno capitalino, quien insiste en cerrarnos la puerta, aun cuando hemos aclarado que esto lo podemos discutir en una mesa de trabajo, aunque insiste en no vernos, no oírnos y no hablarnos”, acusó.
Incluso, exigieron al titular de la Secretaría de Movilidad (Semovi), Andrés Lajous, dejar las amenazas de que tomará represalias contra los microbuseros que no se ajusten a sus caprichos, “cuando ni siquiera sabe hacer su trabajo. A ver, nos exige registrarnos para tener el control de todos nosotros, pero hasta el momento el sistema sigue sin funcionar”, denunció el vocero de los transportistas.
",Microbuseros anuncian megamarcha; piden ser escuchados por autoridades,http://www.eluniversal.com.mx/metropoli/cdmx/microbuseros-anuncian-megamarcha-piden-ser-escuchados-por-autoridades
"Son las comisiones legislativas del Agua, de Asuntos Indígenas y Derechos Humanos, las que mayor retraso presentan, reveló Sonia Mendoza Díaz, diputada presidenta de la Directiva del Congreso del Estado.
Este dato coincide con el señalado por el Consejo de Transparencia del Poder Legislativo que en su segundo informe trimestral, reveló que las tres comisiones señaladas y la de Asuntos Migratorios son las que no cuentan con información actualizada sobre los trabajos de sus sesiones a través de la publicación de actas o minutas de trabajo.
Mendoza Díaz aseguró que estos y otros dados serán dados a conocer en el primer informe de actividades del Poder Legislativo, para el que todavía se llevan a cabo labores de recolección de información y grabaciones para el vídeo institucional al que será proyectado durante el evento, esto último se sabe de acuerdo a datos otorgados por los mismos congresistas.
Las comisiones señaladas por el retraso en sus pendientes son presididas, tres de ellas por representantes de la Coalición Juntos Haremos Historia, Pedro Carrizales Becerra, alias “El Mijis”, preside la Comisión de Derechos Humanos que durante la pasada semana también fue cuestionada por retrasar el trabajo de otras comisiones, cuando se analizan dictámenes conjuntos.
La comisión legislativa del Agua la preside Mario Larraga Delgado, representante del partido Encuentro Social; la comisión de Asuntos Indígenas la preside Rosa Luna Zúñiga del partido Morena; Oscar Vera Fabregat preside la comisión de Asuntos migratorios y es representase del partido local Conciencia Popular.
[email protected]
dllo
 
",Presiden diputados de la 4T las comisiones con mayor retraso legislativo,http://sanluis.eluniversal.com.mx/politica/25-08-2019/presiden-diputados-de-la-4t-las-comisiones-con-mayor-retraso-legislativo
"
Los saborizantes en polvo para agua nos pueden llegar a sacar de muchos apuros, ya que solo basta con agregarlos a una jarra con agua y revolver, lo que los convierte en un producto muy práctico, pero te has preguntado ¿qué es lo que contienen y cómo afecta tu salud?
De acuerdo con un estido realizado por El Poder del Consumidor, este tipo de saborizantes suelen contener edulcorantes, saborizantes artificiales, espesantes, colorantes, entre otros.

Tomar en exceso agua con saborizantes artificiales puede causar náuseas, dolores de cabeza, mareos, entre otros, señala el estudio.
Se recomienda reducir el consumo de estos productos, sobre todo a mujeres embarazadas y niños cuando estos contienen aspartame.

Si no te gusta tomar agua natural, puedes sustituir los saborizantes artificiales por frutas frescas o simplemente puedes agregar rodajas de naranja, pepino, limón o la fruta que desees para darle un poco de sabor a tu agua.
El Poder del Consumidor también recomienda beber naranjada natural, o si se incorpora azúcar de preferencia que sea azúcar mascabado, piloncillo o miel.
 



Artículo


5 frutas que no debes de comer en ayunas

Menú


Comer estos alimentos en ayunas podrían afectar tu salud, sobre todo la de tu estómago 







",De qué está hecho el polvo para preparar agua de sabor ,http://www.eluniversal.com.mx/menu/de-que-esta-hecho-el-polvo-para-preparar-agua-de-sabor
"
El cumpleaños de Andy Ruiz ni siquiera ha iniciado, pero él ya ha comenzado a festejar. El peleador méxico-americano realizó una fiesta en su mansión de Los Ángeles para celebrar su cumpleaños número 30, a poco más de 15 días de que este llegue en su fecha exacta.
La fiesta incluyó todo tipo de excentricidades, como una mujer recostada en una mesa en la que sobre su cuerpo tenia una fila de sushi. Además, muchas de las invitadas solo estaban vestidas con lencería.

Fue el mismo Ruiz quien subió los videos de su fiesta, además de algunos de sus amigos y asistentes. En un video subido a Instagram, se puede observar una figura de hielo tallada con las letras 'AR' y una corona sobre éstas. Las iniciales se refieren al nombre y el apellido del boxeador.
El sitio inglés The Sun reportó que la fiesta estuvo amenizada por un concierto de música de rap, a la que también acudieron algunos Influencers de redes sociales. 

La fiesta se realizó casi cuatro meses antes de que se célebre la revancha contra el británico Anthony Joshua, a quien derrotó, precisamente, apenas en junio pasado. A Ruiz no se le ha visto entrenar, mientras que Joshua ha subido algunos videos en los que ya se encuentra haciendo entrenamientos. 
La victoria contra el inglés le permitió a Ruiz convertirse en el primer boxeador mexicano en ser campeón de los pesos completos, al ganar los cinturones de la Asociación Mundial de Boxeo, Federación Internacional de Boxeo y Organización Mundial de Boxeo.
",Polémica fiesta de Andy Ruiz; figuras de hielo y mujeres en lencería,http://www.eluniversal.com.mx/universal-deportes/box/polemica-fiesta-de-andy-ruiz-figuras-de-hielo-y-hasta-mujeres-en-lenceria
"

Read in English
 La clase trabajadora mexicana está consumiendo recursos de su jubilación, antes de llegar a la edad de retiro. Lo que en este momento es un alivio, puede convertirse en un riesgo para el futuro, pues si no se repone el dinero solicitado disminuyen las semanas cotizadas, retrasando de manera automática la fecha de su jubilación; además se reducen los recursos acumulados del empleado al momento de jubilarse y, como consecuencia, el monto de su pensión.

La ley permite a los trabajadores disponer dinero de su Afore únicamente en dos supuestos: para solventar gastos de matrimonio y cuando el trabajador queda en desempleo. Información de la Comisión Nacional del Sistema de Ahorro para el Retiro señala que julio marcó un récord en el retiro de recursos hechos por los trabajadores. Ese mes dispusieron mil 204 millones de pesos de sus cuentas. De enero a julio el total acumulado es de 6 mil 658 millones de pesos 28% superior al mismo periodo de 2018.

Esta situación tiene su origen en las actuales cifras de desempleo, pero también en un factor más grave: los salarios que reciben la mayoría de los trabajadores mexicanos son apenas suficientes para satisfacer las necesidades más básicas.

Datos de Inegi revelan que más de 50% de la población mexicana que cuenta con un empleo tiene un ingreso máximo de dos salarios mínimos, poco más de 6 mil pesos mensuales. Con esa cantidad las familias difícilmente superan el umbral de pobreza.

Analistas y la misma autoridad han reconocido que las pensiones que reciban –en 2022– los primeros trabajadores que se encuentran en el esquema de las afores serán insuficientes, ya que representarán solo 30% de su último salario.

Hay consenso entre gobierno, empresarios y sindicatos para impulsar una reforma al sistema de pensiones, pero si no se aceleran los cambios el panorama para la primera generación de trabajadores Afore será gris... como ha sido su vida laboral.

El país tiene que generar desde ahora condiciones para modificar estructuralmente los montos de salarios que reciben quienes se encuentran en el escalón más bajo de percepción de ingresos. En la pasada renegociación del tratado comercial entre México, Estados Unidos y Canadá, los bajos salarios que se pagan en México fue un punto que atoró las conversaciones.

Es cierto que los niveles de ahorro de los trabajadores son mínimos, pero no sorprenden debido a los exiguos ingresos que perciben. Modificar las estructuras salariales no será fácil ni rápido. Si se busca garantizar una jubilación digna de millones de trabajadores, es momento de ir a fondo.
",¿Alivio o riesgo mayor? ,https://www.eluniversal.com.mx/opinion/editorial-el-universal/alivio-o-riesgo-mayor
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


La Coordinación Nacional de Becas para el Bienestar explica que las Becas Benito Juárez se pueden pagar de distintas modalidades.
La forma de pago de las becas Benito Juárez depende de la localidad en la que viva el beneficiario.
Las becas AMLO se pueden pagar de la siguiente forma:

Mediante tarjetas bancarias.
A través de órdenes de pago en sucursales para retirar el monto.
En mesas de pago (cuando no haya otra vía de pago disponible). 

El Programa de Becas para el Bienestar Benito Juárez sustituye a Prospera 2019. 
Las becas Benito Juárez otorgan apoyos a estudiantes de preescolar, primaria y secundaria, con un monto mensual de 800 pesos, que se depositan cada dos meses, es decir, mil 600 pesos.
Estas becas del Bienestar se entregarán una por familia, aunque ésta cuente con varios hijos en edad escolar.
Las Becas para el Bienestar de las Familias tendrán una duración de diez meses, es decir, el tiempo que durará el ciclo escolar. 
MÁS INFORMACIÓN SOBRE LAS BECAS QUE OFRECE LÓPEZ OBRADOR:

Becas AMLO no son para todos los beneficiarios de Prospera 2019
Solo se entregará una Beca Benito Juárez por familia
Becas Benito Juárez se otorgarán por 10 meses
100 días AMLO: López Obrador promete 9 millones de becas mensuales
Becas AMLO se pagarán a 6.7 millones madres de familia
Jóvenes Construyendo el Futuro: Suman 27 mil vacantes en Becas AMLO
Becas AMLO universitarias, lo que hay que saber
Becas AMLO desde primaria a universidad, lo que hay que saber
Becas AMLO: Horario del centro de atención
¿Cuál es el monto de las Becas AMLO?
Centros de trabajo de las Becas AMLO, lo que debes saber
STPS abre línea para responder dudas sobre Becas AMLO
Becas AMLO van dirigidas a jóvenes de 18 a 29 años
Becas AMLO Capacitación en el trabajo, lo que debes saber
¿Cómo registrarse en las becas AMLO?
Becas AMLO: Lineamientos de Jóvenes Construyendo el Futuro
¿Dónde entregan las tarjetas de las Becas AMLO?
Crean grupos de Facebook y Whatsapp para Becas AMLO

 
",¿Cómo se pagan las becas Benito Juárez?,http://www.unionguanajuato.mx/articulo/2019/08/26/educacion/como-se-pagan-las-becas-benito-juarez
" 0 % PULSO SOCIAL0 En los años noventa no había niño más famoso que Macaulay Culkin. Gracias a la saga navideña Home Alone (Mi pobre angelito, 1990), este pequeño amasó una fortuna y se volvió una estrella de la noche a la mañana. Pero con los años, la fama cobró su precio.
El día de hoy, el actor cumple 39 años y en De10.mx le seguimos la pista para contarte qué ha sucedido después de su fugaz trayectoria en el cine.
",,https://de10.com.mx/top-10/macaulay-culkin-que-paso-con-mi-pobre-angelito
"Después de acudir a una fiesta, José Guillermo fue hallado muerto tras ser golpeado, en calles de la alcaldía Gustavo A. Madero.
Ayer a las 5:00 de la mañana, habitantes de la colonia El Arbolillo 2 encontraron al hombre tirado en la calle. Al ver que no respondía, pidieron una ambulancia.
Los paramédicos llegaron a la esquina de las calles Chalma La Villa y Virginia Fábregas.
Ahí, encontraron al hombre de 28 años, quien yacía bocabajo sobre el pavimento. Al tratar de auxiliarlo, los rescatistas se percataron de que ya había muerto.
Los vecinos fueron los que alertaron a la madre de la víctima, de nombre Guillermina, quien arribó al sitio y recnoció el cadáver.
La mujer declaró ante los policías que su hijo había asistido a una fiesta después de salir de trabajar.
De acuerdo con la señora, José Guillermo era empleado de una empresa de telefonía y laboraba en el área de servicio al cliente.
Después de eso, Guillermina no supo de él hasta que le llamaron para avisarle de su hijo muerto.
EN PORTADA Después de acudir a una fiesta, José Guillermo fue hallado muerto tras ser golpeado, en calles de la alcaldía Gustavo A. Madero de la Ciudad de México https://t.co/2QQlY6cizN
— El Gráfico (@elgmx) August 26, 2019
",,https://www.elgrafico.mx/la-roja/joven-se-va-de-fiesta-y-aparece-asesinado-en-la-gustavo-madero-madre-lo-reconoce
"YAUTEPEC.— Este fin de semana se realizó una asamblea religiosa en el club “Dorados Conventions & Resort” del poblado de Oaxtepec, al que asistieron tres mil 500 personas. 
La mañana del sábado iniciaron sus actividades normales y al mediodía hicieron una pausa para desayunar; entre la comida había chilaquiles que por lo menos 30 fieles consumieron.
Sin embargo, 20 de ellos comenzaron a sentirse mal casi de inmediato, así que los encargados del lugar llamaron a emergencias, por lo que paramédicos llegaron al sitio. 
Siete pacientes presentaron una intoxicación severa, así que fueron llevados a hospitales particulares; el resto recibió atención en el sitio. 
En el hospital seis mujeres y un hombre presentaron mareo, vómito y dolor abdominal, por lo que quedaron bajo observación algunas horas. Más tarde fueron dados de alta. 
",,https://www.elgrafico.mx/la-roja/chilaquiles-toxicos-mandan-al-hospital-asistentes-de-asamblea-religiosa-en-morelos
"Para finales de este año se prevé el inicio de operaciones de tres nuevas inversiones asiáticas en el parque industrial Millenium, las cuales en conjunto oscilan en una inversión de 40 millones de dólares.
Gerardo Bocard Meraz, directivo del parque industrial, detalló que hace unas semanas se colocó la primera piedra de una nueva empresa que construirá su segunda planta en este parque industrial, la cual es fabricante de tornillos e invertirá en este proyecto 20 millones de dólares.
Además, llegarán en este mismo periodo dos empresas chinas que realizan su primera inversión en este país y se decidieron por San Luis Potosí para establecer sus plantas dedicadas al sector automotriz, cada una invertirá entre cinco a diez millones de dólares.
Cabe mencionar que el parque industrial Millenium cuenta con 180 hectáreas y actualmente tiene una disponibilidad de 30 hectáreas para el arribo de nuevas empresas.
[email protected]
vkc
",Tres nuevas empresas arrancarán operaciones en parque Millenium ,http://sanluis.eluniversal.com.mx/cartera/26-08-2019/tres-nuevas-empresas-arrancaran-operaciones-en-parque-millenium
